gene,class,importance,variance,variance_rank,n_cells_used,importance_rank
DSP,Normal,0.0076702223,0.6961308665285987,1792,300,906
LRP2,Normal,0.0076496014,3.3719774534086713,659,300,907
CGNL1,Normal,0.007637483,1.4222018639195098,1118,300,908
GATM,Normal,0.007621685,25.082241147823176,221,300,909
DDAH2,Normal,0.007620634,0.8631826384755106,1533,300,910
CAST,Normal,0.0076192934,0.9915288525822592,1394,300,911
NDUFB5,Normal,0.007573662,4.279806865261457,580,300,912
APOM,Normal,0.007566649,1.120203241310606,1294,300,913
ZNF706,Normal,0.007566534,1.042144305794856,1350,300,914
SELK,Normal,0.0075635067,0.8570623416244969,1544,300,915
GSPT1,Normal,0.0075546084,0.4800284624672948,2343,300,916
BOD1L1,Normal,0.0075526848,0.3899417911294789,2727,300,917
GTF2H5,Normal,0.0075451504,1.8746321828133627,941,300,918
TALDO1,Normal,0.00751227,1.290286754982191,1188,300,919
CAMTA1,Normal,0.0075064525,2.4436807851251747,802,300,920
SPSB3,Normal,0.007499233,0.465318405634953,2408,300,921
IQGAP2,Normal,0.007477434,0.3682324559260038,2845,300,922
TACSTD2,Normal,0.007472071,14.260163276844214,294,300,923
CYC1,Normal,0.0074694245,2.5803192496731797,776,300,924
GSTM3,Normal,0.0074675083,12.248085457536398,326,300,925
TRAPPC4,Normal,0.007467304,0.448209106051486,2458,300,926
ASL,Normal,0.0074669616,0.36127232668185294,2883,300,927
ATP5J,Normal,0.0074665807,12.41420357167728,320,300,928
C19orf53,Normal,0.0074630943,4.113910744407674,593,300,929
COL4A1,Normal,0.0074529634,1.488169803931483,1087,300,930
ETNK1,Normal,0.0074519874,0.5115335994294574,2246,300,931
CNN3,Normal,0.007441254,2.3478202500787133,820,300,932
MBNL2,Normal,0.0074404734,0.4567991309215497,2434,300,933
LMBRD1,Normal,0.007424501,1.0305075490514455,1360,300,934
PCBP2,Normal,0.0074243424,5.374080911036369,508,300,935
TP53I3,Normal,0.0074227666,0.44081832122754444,2497,300,936
NAT8,Normal,0.0074206423,9.970441304062511,377,300,937
ARID5B,Normal,0.0074088494,1.4534507874676326,1103,300,938
GPRC5C,Normal,0.007408165,1.263370443318823,1210,300,939
CLDN7,Normal,0.0074049067,4.707739461417577,549,300,940
ACSM2B,Normal,0.007400487,1.9703468753365452,910,300,941
RBP5,Normal,0.007396552,2.922561342850596,714,300,942
MYO1C,Normal,0.007388532,0.4439045208215733,2474,300,943
NAP1L1,Normal,0.0073754946,1.6558600527580738,1016,300,944
CALD1,Normal,0.0073628165,3.035789032446816,700,300,945
CHPT1,Normal,0.00734562,0.783535599432195,1644,300,946
HMGN2,Normal,0.0073341355,3.4535828712770233,651,300,947
MRPS18C,Normal,0.0073316894,0.7353044493073791,1721,300,948
CMTM6,Normal,0.0073311804,0.522387211045455,2211,300,949
TPM4,Normal,0.007325359,2.638919992837569,767,300,950
MSN,Normal,0.0073243333,1.0294349475699738,1361,300,951
COPA,Normal,0.007311272,0.3838794359180481,2764,300,952
TSPAN3,Normal,0.0073049427,0.7051368287607979,1776,300,953
OS9,Normal,0.007297282,0.5385317950613638,2149,300,954
WDR72,Normal,0.007295993,0.4784384993702949,2347,300,955
ATP5IF1,Normal,0.0072951955,13.82868396843213,304,300,956
NAA38,Normal,0.00729193,2.5187144739234,790,300,957
CMPK1,Normal,0.0072745346,0.5365867404681115,2157,300,958
PLAT,Normal,0.007269543,4.24795258594004,585,300,959
CCT5,Normal,0.00726878,0.4937112901067353,2295,300,960
YME1L1,Normal,0.0072624753,0.44315914247136884,2479,300,961
RGS3,Normal,0.007258664,0.3479370224765828,2965,300,962
RNF10,Normal,0.007255726,0.6414973587468977,1900,300,963
CANX,Normal,0.0072508478,3.7571202166520274,626,300,964
KLHDC2,Normal,0.0072444137,0.3638360823148549,2867,300,965
UQCR11,Normal,0.007243577,19.5118258542774,250,300,966
MRPL14,Normal,0.007240066,0.6346687091083365,1921,300,967
PPP2R1A,Normal,0.0072382595,0.8921461326970312,1500,300,968
PARP14,Normal,0.007230834,0.35783035331974317,2899,300,969
HMGCS2,Normal,0.0072295163,1.7191702668672548,995,300,970
CTSH,Normal,0.0072231013,5.199563595032393,520,300,971
OST4,Normal,0.007208612,16.118985438365353,276,300,972
CISD2,Normal,0.007197542,0.5116667802124099,2245,300,973
CACYBP,Normal,0.0071941465,0.5593914906195493,2105,300,974
CCT4,Normal,0.007187697,0.7953887856381552,1629,300,975
PAX2,Normal,0.007181965,0.4837453108273127,2325,300,976
LEPROTL1,Normal,0.0071733664,0.38433217931738234,2761,300,977
IDH3G,Normal,0.0071684043,0.5163247182139024,2232,300,978
MEF2C,Normal,0.00716367,0.6965408271202396,1791,300,979
UBE2M,Normal,0.0071541024,0.8477922217954759,1557,300,980
KLF10,Normal,0.007150445,0.7601578152863715,1681,300,981
SMIM14,Normal,0.007146317,0.6448830705311981,1895,300,982
IRF2BPL,Normal,0.007137831,0.3927348968995601,2718,300,983
PIM3,Normal,0.0071355416,1.008931408570417,1378,300,984
SMIM20,Normal,0.007132807,0.37721587351304403,2789,300,985
ATP5G3,Normal,0.0071304417,16.079731694769194,277,300,986
HSPD1,Normal,0.007106284,4.021441402920763,602,300,987
PBLD,Normal,0.0071002445,0.8111580470405089,1609,300,988
SLIRP,Normal,0.0070952163,2.928337800223183,711,300,989
HLA-DRB1,Normal,0.007094915,89.86951415320003,107,300,990
NUCB2,Normal,0.007090266,0.48239926914800907,2334,300,991
OBSL1,Normal,0.0070872228,0.4998227257841365,2278,300,992
PSAP,Normal,0.0070849992,5.70783714256755,491,300,993
CHMP5,Normal,0.0070847855,1.3924684670811407,1141,300,994
LUC7L3,Normal,0.007080887,1.0680906539909507,1332,300,995
NUPR1,Normal,0.007078291,1.9220500567384042,920,300,996
BDH2,Normal,0.0070719677,1.4979537986559142,1078,300,997
TSPO,Normal,0.0070612063,4.74806405069989,546,300,998
ATP5O,Normal,0.0070599196,3.139801317722417,687,300,999
CAPZA1,Normal,0.00704796,0.42614679565455815,2569,300,1000
SLC43A2,Normal,0.007045582,0.6172691393085612,1975,300,1001
TMEM50A,Normal,0.0070340023,1.686058227320566,1008,300,1002
MYO6,Normal,0.0070210416,1.204026424475735,1242,300,1003
HNRNPM,Normal,0.00701851,0.9349923273822973,1455,300,1004
DAP,Normal,0.0070182476,0.5509893154861156,2123,300,1005
MRPS23,Normal,0.007017971,0.39187395665652874,2721,300,1006
FKBP4,Normal,0.0069856127,0.6691550009922129,1841,300,1007
QDPR,Normal,0.0069685094,0.5791463326517073,2058,300,1008
CTGF,Normal,0.0069629224,7.03394541186706,447,300,1009
MPHOSPH8,Normal,0.0069539673,0.45353012819605587,2448,300,1010
SH3BGRL3,Normal,0.0069458913,11.195964953987275,349,300,1011
PSME1,Normal,0.006935134,1.8310894131844047,957,300,1012
MIDN,Normal,0.006932311,0.7599105018154192,1683,300,1013
FBXO7,Normal,0.0069253487,0.34649065285029534,2981,300,1014
EPS8,Normal,0.00692513,0.7030613702069892,1780,300,1015
S100A4,Normal,0.0069190073,55.87379513899296,140,300,1016
GLYAT,Normal,0.006911704,1.02346187767759,1369,300,1017
COL18A1,Normal,0.006909881,4.989055474443968,526,300,1018
FMC1,Normal,0.0068979845,0.9663135941342236,1415,300,1019
ARHGAP18,Normal,0.0068969275,0.7369322990882179,1714,300,1020
PMVK,Normal,0.0068957713,0.5734939778441726,2071,300,1021
MYL6B,Normal,0.006889933,0.9394602288247463,1451,300,1022
PBXIP1,Normal,0.006882476,0.3518178996626512,2936,300,1023
SETX,Normal,0.00686426,0.3529766450766223,2930,300,1024
HSPA1B,Normal,0.0068466617,14.67865507743148,289,300,1025
MRPL16,Normal,0.0068298974,0.5049042615872239,2264,300,1026
NUTF2,Normal,0.006826241,0.40705526705086587,2651,300,1027
EFHD1,Normal,0.006816004,3.1951889135833955,681,300,1028
ANXA11,Normal,0.0068069403,2.176916165474232,857,300,1029
CST3,Normal,0.006787239,74.64987499731694,123,300,1030
ANK3,Normal,0.0067857066,0.8917487945487641,1501,300,1031
HLA-A,Normal,0.0067815464,15.775619875246708,281,300,1032
CD47,Normal,0.006773917,0.7530983079439026,1691,300,1033
PHLDA1,Normal,0.006772932,0.9493966678533657,1436,300,1034
CAPNS1,Normal,0.0067596342,1.3988767035916725,1137,300,1035
MLF2,Normal,0.0067389156,1.1868848669845389,1258,300,1036
FAM173A,Normal,0.006734783,0.629622598304107,1939,300,1037
SLC2A4RG,Normal,0.0067316126,0.7623914567912685,1677,300,1038
COMMD8,Normal,0.0067284927,0.41680246466326626,2607,300,1039
NDUFA2,Normal,0.0066978685,5.361889479895154,510,300,1040
ATP6V0B,Normal,0.0066955527,33.123091449590504,185,300,1041
ATP5L,Normal,0.006694399,16.425378598964578,273,300,1042
GPAA1,Normal,0.006693107,0.6522500124687781,1878,300,1043
PREPL,Normal,0.006686066,0.5023114451519967,2271,300,1044
NFAT5,Normal,0.006676378,0.6712892429042223,1836,300,1045
RHCG,Normal,0.0066488376,16.043321997757,278,300,1046
SKIL,Normal,0.006621271,0.4767030682081168,2353,300,1047
OTUD6B-AS1,Normal,0.0066212546,0.47552169068314143,2360,300,1048
TRIM2,Normal,0.0066156806,0.8913087572092622,1502,300,1049
ARL5A,Normal,0.0066137426,0.3752570810471827,2797,300,1050
ABRACL,Normal,0.006590909,0.5999913329439549,2007,300,1051
NAA50,Normal,0.00656108,0.3468839118160326,2977,300,1052
NUDT14,Normal,0.006560299,0.44506089895766077,2470,300,1053
CRYAA,Normal,0.006556289,0.47065098444428366,2385,300,1054
HLA-DPB1,Normal,0.006528233,32.198819262741516,186,300,1055
HSPA2,Normal,0.006527815,1.4857907300885878,1090,300,1056
DPP7,Normal,0.0065081227,0.9398173640274132,1450,300,1057
ATP5A1,Normal,0.006506701,1.6603613141684082,1014,300,1058
SDHD,Normal,0.006504358,2.67583315269774,760,300,1059
TMEM205,Normal,0.006499855,2.2130389753116484,848,300,1060
HADHB,Normal,0.0064862184,2.4614369082192966,798,300,1061
IL1RL1,Normal,0.006469456,2.591430738366446,775,300,1062
ETS2,Normal,0.006463694,0.7009362053851469,1785,300,1063
NPC2,Normal,0.006462831,4.805743864524439,540,300,1064
ARHGAP5,Normal,0.0064523597,0.8805628227772708,1510,300,1065
UGT2A3,Normal,0.006444209,0.965243126570822,1417,300,1066
LYPLAL1,Normal,0.006433025,0.7748267783482781,1663,300,1067
NR2F2,Normal,0.0064306995,1.4536218071285554,1102,300,1068
TUBA1C,Normal,0.0064103357,1.7024176814793541,1004,300,1069
SDHB,Normal,0.0064077773,0.5627925132712519,2094,300,1070
SNRPN,Normal,0.0064038695,1.913926543574024,924,300,1071
STMP1,Normal,0.006402709,1.040958311031885,1351,300,1072
LARP6,Normal,0.00635628,0.36924511662557974,2835,300,1073
TAF7,Normal,0.0063541913,0.470818881875235,2382,300,1074
CITED2,Normal,0.006351765,1.0465298339456788,1349,300,1075
RAB11B,Normal,0.0063406485,0.6614492777313103,1855,300,1076
NCL,Normal,0.0063391724,1.755509307338843,981,300,1077
LITAF,Normal,0.006337927,2.105869143497614,872,300,1078
ACSL4,Normal,0.0063335397,2.984425208118167,707,300,1079
LAMTOR4,Normal,0.00633261,4.045288572283267,598,300,1080
AAK1,Normal,0.0063172006,0.6143259277137532,1982,300,1081
CHURC1,Normal,0.0063113533,1.0151688149010862,1374,300,1082
PPA2,Normal,0.0063111703,0.44625965752813834,2466,300,1083
SEC11C,Normal,0.006309078,1.4748726409964334,1095,300,1084
KIFC3,Normal,0.006288023,0.46655230945841747,2401,300,1085
TGOLN2,Normal,0.006284001,1.4369960271614257,1114,300,1086
COPS9,Normal,0.0062812506,3.031221852637152,702,300,1087
HMGCR,Normal,0.006279165,0.3713841612183366,2820,300,1088
STC1,Normal,0.006278591,23.525838461496026,227,300,1089
ESRRG,Normal,0.0062783784,0.5749491442304265,2066,300,1090
EMC6,Normal,0.006265575,0.7457947279560952,1701,300,1091
ATP13A3,Normal,0.006264462,0.6850742416208171,1811,300,1092
PIK3C2A,Normal,0.006224691,0.49184043699677893,2302,300,1093
CLK1,Normal,0.006222106,0.4434110375163204,2478,300,1094
ATP6V1D,Normal,0.0062074233,0.8263988010268037,1587,300,1095
NDUFS8,Normal,0.006202558,5.129762778796408,522,300,1096
H2AFZ,Normal,0.0062001743,4.629444050361344,557,300,1097
LAMP2,Normal,0.006197916,1.018056541626328,1372,300,1098
HADH,Normal,0.0061868173,0.4283050526638207,2559,300,1099
RNF187,Normal,0.0061763963,0.46197777580989213,2416,300,1100
NONO,Normal,0.006174888,0.49312104148792457,2298,300,1101
CLIC1,Normal,0.0061708107,7.560462598868515,431,300,1102
IL32,Normal,0.006168145,13.41860403984246,307,300,1103
ARF6,Normal,0.006162605,0.7456871555947424,1702,300,1104
COPE,Normal,0.0061491,2.075066824721211,885,300,1105
TMEM14A,Normal,0.006142854,0.4388316812659588,2504,300,1106
MSRA,Normal,0.006142089,0.5112222789939174,2247,300,1107
GCC2,Normal,0.006119212,0.7839186028477991,1643,300,1108
MRPL22,Normal,0.0061172866,0.5435359028005802,2137,300,1109
TEX41,Normal,0.0061099785,0.44170402145422455,2490,300,1110
TOP1,Normal,0.006097392,0.6204988009664547,1971,300,1111
TCEB1,Normal,0.0060945908,0.47863702964270466,2346,300,1112
SRSF7,Normal,0.006085786,1.407755788247198,1129,300,1113
C19orf77,Normal,0.006085058,1.308904182045659,1177,300,1114
MTDH,Normal,0.0060844985,0.8052687873321176,1616,300,1115
U2SURP,Normal,0.006072926,0.5187430622575095,2225,300,1116
KIAA1109,Normal,0.006072692,0.5248891180101235,2195,300,1117
TRA2A,Normal,0.006072374,0.35837505251144,2896,300,1118
SLC25A11,Normal,0.0060718004,0.6538884000831755,1874,300,1119
MORF4L1,Normal,0.0060654553,3.7724939288736357,624,300,1120
ASH1L,Normal,0.0060575944,0.531295159228752,2172,300,1121
ESM1,Normal,0.006056736,0.5839031351239041,2050,300,1122
CRIP1,Normal,0.006055125,8.165102556510838,415,300,1123
PSMD8,Normal,0.00605474,1.4803141744195867,1093,300,1124
C12orf57,Normal,0.006049125,2.319407210717745,827,300,1125
SIGIRR,Normal,0.0060444684,0.8551433930081578,1547,300,1126
NDUFB10,Normal,0.0060437117,6.401199094470488,466,300,1127
WTAP,Normal,0.0060372315,0.7240279126821039,1744,300,1128
CHMP2A,Normal,0.0060346476,2.080579305849293,882,300,1129
ARPC1A,Normal,0.0060265227,0.632921803807399,1928,300,1130
ERBB2,Normal,0.0060163722,0.952319529857144,1434,300,1131
PDCD10,Normal,0.0060113636,0.5186158604489505,2226,300,1132
SMCO4,Normal,0.006006492,0.42884385345259046,2554,300,1133
IGFBP2,Normal,0.0060012243,8.394144790914837,411,300,1134
RGS1,Normal,0.0059929746,0.5401183030419107,2148,300,1135
APH1A,Normal,0.005986875,0.4850463674083567,2320,300,1136
MRPL12,Normal,0.005980501,0.8970550051844073,1495,300,1137
MEAF6,Normal,0.005980106,0.6500753477568405,1883,300,1138
SSR3,Normal,0.005974222,1.329603748378715,1170,300,1139
SCP2,Normal,0.0059732944,2.6909673332394455,756,300,1140
MAGT1,Normal,0.005972028,0.35105815404496865,2943,300,1141
PTH1R,Normal,0.005970152,6.040383427348989,479,300,1142
CLDN8,Normal,0.0059633898,1.4506257584136089,1104,300,1143
CNBP,Normal,0.005962655,1.269269924269651,1205,300,1144
ECHDC2,Normal,0.0059625506,0.8114984935775047,1607,300,1145
SDHA,Normal,0.0059597287,0.8222013420828351,1591,300,1146
PMPCB,Normal,0.0059535876,0.39410084006154955,2711,300,1147
HINT2,Normal,0.0059483643,1.726518346347681,992,300,1148
ANAPC16,Normal,0.005942839,3.2906599643860432,670,300,1149
PTGER3,Normal,0.0059400965,4.772740886309316,542,300,1150
IFI6,Normal,0.0059245,0.5091245682346723,2252,300,1151
CYHR1,Normal,0.005923383,0.476077502380325,2355,300,1152
MRPS12,Normal,0.005912242,1.031259983602102,1358,300,1153
ZNF580,Normal,0.0059080366,0.3577873480993002,2900,300,1154
TCF25,Normal,0.0059054326,0.6286593231488642,1943,300,1155
PFKL,Normal,0.0059011234,0.8725995620532729,1518,300,1156
VEGFB,Normal,0.0058982465,1.3219306187950397,1173,300,1157
HNMT,Normal,0.0058945897,0.7035845737765937,1779,300,1158
ATPIF1,Normal,0.0058720154,6.994085131597545,449,300,1159
COA5,Normal,0.005868971,0.5234373582805334,2203,300,1160
BCL7C,Normal,0.0058632395,1.2092632467202475,1238,300,1161
SMS,Normal,0.005853064,1.7076121385617657,1002,300,1162
PHB2,Normal,0.0058509954,0.8748819240766351,1515,300,1163
RNPS1,Normal,0.0058449297,0.4343180635799755,2522,300,1164
PXMP2,Normal,0.005828692,0.43237919320482227,2538,300,1165
NME3,Normal,0.005826973,1.6736019214836642,1011,300,1166
HAX1,Normal,0.0058215745,0.6010857466983939,2006,300,1167
PPP4C,Normal,0.005813957,0.7068020976213627,1770,300,1168
UXS1,Normal,0.005809098,0.5617855940705432,2099,300,1169
ECI1,Normal,0.00580855,1.9499218834859193,916,300,1170
HLA-DPA1,Normal,0.0058055604,41.325117039371904,161,300,1171
CDKN1A,Normal,0.005803662,0.48404747144330545,2322,300,1172
CD55,Normal,0.0058016772,0.37261273941737943,2813,300,1173
HLA-DQB1,Normal,0.0057956455,5.167808776305052,521,300,1174
MRPL2,Normal,0.005795273,0.44789531038671504,2460,300,1175
CTNNAL1,Normal,0.0057847756,0.5187499511573327,2224,300,1176
SERPINB1,Normal,0.005778119,0.45924836282463277,2424,300,1177
HSBP1L1,Normal,0.005768173,0.3950443256692667,2705,300,1178
NDUFS3,Normal,0.0057655377,1.4115308812752296,1124,300,1179
SOX18,Normal,0.005755794,0.7313070635125589,1727,300,1180
HSD17B4,Normal,0.005754751,0.4190946149624309,2601,300,1181
TRIM8,Normal,0.005751132,0.458049024060928,2428,300,1182
SNX2,Normal,0.0057479697,0.6401522360130241,1904,300,1183
SMARCA2,Normal,0.005741568,0.38796779436541357,2741,300,1184
TMEM176A,Normal,0.005741359,5.564734272954278,497,300,1185
PUF60,Normal,0.0057406914,0.4370462480481906,2514,300,1186
ARID1B,Normal,0.0057286257,0.3853833746918591,2754,300,1187
VPS29,Normal,0.0057211844,1.7842925189387429,971,300,1188
SQSTM1,Normal,0.005706394,3.0873589776948176,693,300,1189
SYPL1,Normal,0.005700602,1.5426471073119745,1062,300,1190
SPINT1,Normal,0.0056959973,0.8227704374553734,1590,300,1191
NDUFS1,Normal,0.0056922305,0.708641668831973,1765,300,1192
SRSF9,Normal,0.005687463,2.6601700582094154,764,300,1193
UBXN6,Normal,0.0056826044,0.38538167365095277,2755,300,1194
FAM50A,Normal,0.0056738104,0.36849096102435264,2841,300,1195
ATP5F1D,Normal,0.005673209,19.26152249024126,252,300,1196
BPTF,Normal,0.0056649037,0.5225487214361788,2210,300,1197
PLA2G16,Normal,0.0056513823,1.011636156172439,1376,300,1198
FAM107A,Normal,0.0056513785,0.47397622428767494,2366,300,1199
LAPTM4A,Normal,0.005651259,15.692902291753319,282,300,1200
ATP6V0A4,Normal,0.005648961,1.3898894768643915,1142,300,1201
HIBADH,Normal,0.005646748,0.9633915447360382,1419,300,1202
RALBP1,Normal,0.005645103,2.002950850451744,904,300,1203
HNRNPF,Normal,0.0056397268,1.0890650881285853,1316,300,1204
CREBRF,Normal,0.0056357738,0.4435862725237433,2476,300,1205
APOPT1,Normal,0.0056355074,0.3451552084279183,2987,300,1206
NAV2,Normal,0.00563198,0.6574370687631553,1864,300,1207
DYNC1I2,Normal,0.0056316145,0.8921951141038379,1499,300,1208
BTF3L4,Normal,0.0056268047,0.899949930582934,1491,300,1209
UAP1,Normal,0.0056237746,0.7783019919389299,1655,300,1210
SHFM1,Normal,0.0056223334,1.539776958315658,1063,300,1211
TFRC,Normal,0.005621278,0.3504599460754278,2950,300,1212
STX7,Normal,0.0056165894,0.36925027562653934,2834,300,1213
FZD4,Normal,0.0056146095,0.35603363246052366,2907,300,1214
EGFL7,Normal,0.005613344,2.098917012528147,874,300,1215
IL6ST,Normal,0.005611774,2.374681325928589,816,300,1216
C7orf50,Normal,0.0056075463,1.0911863142922635,1312,300,1217
PSMA5,Normal,0.005605715,0.66023786566551,1858,300,1218
DUSP9,Normal,0.005598451,1.9289162599152119,917,300,1219
PTTG1IP,Normal,0.0055969367,1.461058416350709,1097,300,1220
COX16,Normal,0.005596259,0.5466867087958627,2132,300,1221
ZRANB2,Normal,0.005592914,0.45988750534191997,2421,300,1222
PRSS23,Normal,0.0055803256,1.890923557189845,934,300,1223
PLCG2,Normal,0.0055796457,0.7772462575463118,1658,300,1224
SMIM6,Normal,0.0055786627,1.8761120552550667,940,300,1225
KMT2A,Normal,0.005568138,0.3876143591191656,2742,300,1226
DST,Normal,0.0055644317,1.0529613185147386,1343,300,1227
ALDH4A1,Normal,0.0055562104,0.9771771443520262,1405,300,1228
SNCG,Normal,0.0055534365,0.8965078319906956,1496,300,1229
IDH2,Normal,0.00554119,3.892658433718193,614,300,1230
ABHD2,Normal,0.0055337045,0.3528223367704812,2931,300,1231
C16orf89,Normal,0.005527786,0.6624961900195021,1853,300,1232
FAM107B,Normal,0.0055269683,2.395739903979503,813,300,1233
TMEM238,Normal,0.0055250903,1.9281334851074718,918,300,1234
PLXNB1,Normal,0.0055241813,0.5671993463848717,2088,300,1235
RNMT,Normal,0.005520219,0.41124748277953777,2626,300,1236
AP1S1,Normal,0.0055103363,0.46762354008133367,2394,300,1237
SSB,Normal,0.0055007585,0.858527097986921,1541,300,1238
TRPM7,Normal,0.005498399,0.578438344153018,2060,300,1239
TSPYL1,Normal,0.0054927473,0.8659989540403408,1527,300,1240
PDE1A,Normal,0.005492559,0.9564345683713092,1428,300,1241
QKI,Normal,0.0054831086,0.5126681255153231,2240,300,1242
PPP1R1A,Normal,0.005477655,5.3224168663873455,512,300,1243
RTF2,Normal,0.005475555,0.37150676323058357,2819,300,1244
MRPL42,Normal,0.005469159,0.5410205228069355,2146,300,1245
HMGB2,Normal,0.0054538865,1.219926704455496,1232,300,1246
BUD23,Normal,0.0054530837,0.4007891730972359,2677,300,1247
MUC1,Normal,0.0054513123,9.641305870092692,384,300,1248
BCAM,Normal,0.0054497523,12.268655714128046,324,300,1249
NDUFAB1,Normal,0.005446502,4.657732041824538,555,300,1250
CAPRIN1,Normal,0.005445561,0.42224371275438194,2586,300,1251
BRI3,Normal,0.005434276,4.712614251932834,548,300,1252
HSPH1,Normal,0.005432378,1.2613250260142714,1211,300,1253
JOSD2,Normal,0.005428613,0.3634545917952431,2871,300,1254
PLEKHA1,Normal,0.005407502,0.43226743725789313,2539,300,1255
SH3GLB1,Normal,0.0054061436,0.4759309925481978,2357,300,1256
C4orf3,Normal,0.005402057,2.802185670839271,735,300,1257
SH3BGRL,Normal,0.0053972076,1.8669146084206991,945,300,1258
PSMG4,Normal,0.0053962003,0.3772885597962067,2788,300,1259
LYPLA1,Normal,0.0053916476,0.6935722002903246,1795,300,1260
ECH1,Normal,0.005388633,1.8203337977571015,959,300,1261
RNPC3,Normal,0.0053776586,0.4228792925989261,2581,300,1262
KDR,Normal,0.0053774463,0.4003932095135622,2678,300,1263
FSTL3,Normal,0.0053710057,1.589124984149886,1043,300,1264
C6orf48,Normal,0.005366904,0.3731061623764644,2810,300,1265
SOST,Normal,0.00535883,1.05161434498675,1347,300,1266
SYNGR2,Normal,0.0053551095,0.4827179081216912,2329,300,1267
EZR,Normal,0.0053512305,3.469840081731056,648,300,1268
STOM,Normal,0.0053488603,0.7280271119374877,1738,300,1269
ALDH3A2,Normal,0.005346167,0.5238434303741671,2200,300,1270
PALLD,Normal,0.005342847,0.4060276542504723,2657,300,1271
TMEM178A,Normal,0.0053423075,1.0308716904874502,1359,300,1272
ATP6V1B2,Normal,0.0053377715,0.35164946188256835,2937,300,1273
TSEN34,Normal,0.0053328983,0.36353109218596785,2869,300,1274
GABARAPL2,Normal,0.005320988,4.92246722849311,530,300,1275
TMED10,Normal,0.0053177634,1.5879774938085571,1044,300,1276
DNPH1,Normal,0.00531594,2.562270318859578,782,300,1277
ABCB1,Normal,0.005315682,0.646294085273105,1894,300,1278
ELOC,Normal,0.0053097117,0.9853830931760168,1402,300,1279
CRABP1,Normal,0.005307053,0.5204822065217749,2220,300,1280
ARF1,Normal,0.005299916,1.6432961071774774,1019,300,1281
GAMT,Normal,0.005299551,0.5576312091719243,2111,300,1282
PCP4,Normal,0.005292494,1.695446838597726,1006,300,1283
CHD9,Normal,0.0052904906,0.8482330137049359,1555,300,1284
KCNJ1,Normal,0.005284369,3.509929009288215,647,300,1285
TUBB4B,Normal,0.0052772267,3.324850298500291,664,300,1286
IFNAR1,Normal,0.0052766013,0.3823393297698802,2768,300,1287
PPM1K,Normal,0.0052765077,0.3638185145995622,2868,300,1288
UBXN4,Normal,0.005276456,1.1108993635320683,1298,300,1289
THBS1,Normal,0.0052739154,2.317189228311193,828,300,1290
DNASE1,Normal,0.0052685514,0.9355587118855927,1454,300,1291
RGS5,Normal,0.0052554538,19.314147421769857,251,300,1292
GSN,Normal,0.0052488786,2.8217122568618276,731,300,1293
HDDC2,Normal,0.005245677,0.8771303613292335,1513,300,1294
BOLA3,Normal,0.0052420306,1.126007921628278,1291,300,1295
PRRC2B,Normal,0.005241206,0.4084627201531705,2643,300,1296
TFDP2,Normal,0.0052398774,0.3987805844149171,2691,300,1297
BCL2L1,Normal,0.0052371533,0.44459861604402046,2472,300,1298
TSPAN6,Normal,0.0052218405,0.7804924712951247,1649,300,1299
BSG,Normal,0.005219089,18.84311397971213,255,300,1300
UBE2I,Normal,0.0052146344,0.5515581476058683,2122,300,1301
ZNF638,Normal,0.0052015046,0.48777165899885855,2314,300,1302
RAD21,Normal,0.0051971334,0.47076180018038893,2383,300,1303
AIFM1,Normal,0.0051953774,0.3954142439126889,2704,300,1304
EMX1,Normal,0.005194801,1.9929500984327297,907,300,1305
HOTAIRM1,Normal,0.0051850104,0.6516663457983978,1879,300,1306
CMC2,Normal,0.0051824437,0.6323970058542325,1930,300,1307
MRFAP1,Normal,0.005181796,1.1733312267947436,1266,300,1308
SRRM1,Normal,0.005178038,1.0396519990713526,1353,300,1309
ACPP,Normal,0.0051677567,0.8587825131030721,1539,300,1310
RTRAF,Normal,0.005166063,1.1135995053249141,1296,300,1311
DARS,Normal,0.0051648994,0.4413550165092447,2496,300,1312
DSTN,Normal,0.0051647467,19.84352317263415,249,300,1313
CFLAR,Normal,0.0051581766,0.5888529429690301,2032,300,1314
RSL24D1,Normal,0.00514766,1.4579623114370248,1101,300,1315
SYNJ2BP,Normal,0.0051473984,0.4042344677921338,2662,300,1316
BNIP3,Normal,0.0051393295,0.9304811142803383,1460,300,1317
LARP1,Normal,0.00513884,0.3773410860691771,2787,300,1318
ZC3H15,Normal,0.0051337606,0.5532179307217364,2117,300,1319
SH3BP5,Normal,0.00512858,0.4275089614577554,2561,300,1320
TRIM28,Normal,0.0051217615,0.4446098666767098,2471,300,1321
CCT7,Normal,0.0051141204,0.5123749364507294,2242,300,1322
MTURN,Normal,0.00510652,1.578965849358092,1045,300,1323
NDUFB4,Normal,0.005104527,7.336424984724058,435,300,1324
CAMK2N1,Normal,0.0051002083,7.335472441137187,436,300,1325
CHP1,Normal,0.0050991275,1.2309229410837657,1224,300,1326
MT1M,Normal,0.0050925137,8.062684682156798,417,300,1327
THOC7,Normal,0.0050884946,0.6840675391356513,1814,300,1328
GLUD1,Normal,0.0050833654,0.659368116673111,1860,300,1329
GINM1,Normal,0.0050784335,0.8970701752445339,1494,300,1330
SUCLA2,Normal,0.0050747776,0.3796654751644125,2776,300,1331
PRDX2,Normal,0.0050663413,11.677068402448178,338,300,1332
